-1.034137845039367676e+00 -2.391083985567092896e-01 -1.679333448410034180e+00 -1.500121831893920898e+00 -1.459523558616638184e+00 -5.268380641937255859e-01 -1.607572436332702637e+00 -4.318204224109649658e-01 -9.258470535278320312e-01 -7.245442271232604980e-01 -1.153325080871582031e+00 -7.600069642066955566e-01 -2.272835493087768555e+00 -8.436214923858642578e-01 -1.500692129135131836e+00 -3.844848871231079102e-01 -1.399287939071655273e+00 -8.853182792663574219e-01 -1.829712033271789551e+00 -2.164842128753662109e+00 -2.083957195281982422e+00 -5.887716412544250488e-01 -1.867250204086303711e+00 -6.949989795684814453e-01 -2.395200580358505249e-01 -2.091346979141235352e+00 -1.257537126541137695e+00 -1.198453783988952637e+00 -4.678192734718322754e-01 -1.665496230125427246e+00 -1.184471368789672852e+00 -2.623607516288757324e-01 -1.455468416213989258e+00 -3.199293613433837891e-01 -1.285306096076965332e+00 -7.371797561645507812e-01 -2.361386060714721680e+00 -1.710190176963806152e+00 -1.266133904457092285e+00 -1.247050523757934570e+00 -9.254772067070007324e-01 -9.733721613883972168e-01 -1.552126169204711914e+00 -1.722384095191955566e+00 -6.357534527778625488e-01 -1.963164210319519043e+00 -7.032418251037597656e-01 -2.259675741195678711e+00 4.807685017585754395e-01 1.384965628385543823e-01 -1.587195396423339844e+00 -2.008478879928588867e+00 -5.150842070579528809e-01 -7.414755225181579590e-01 -1.123279213905334473e+00 -9.327661395072937012e-01 -7.961700558662414551e-01 -1.202887892723083496e+00 -1.200735569000244141e+00 -1.912998795509338379e+00 -9.163154959678649902e-01 -8.119075298309326172e-01 -1.976176381111145020e+00 -1.876240015029907227e+00 -1.413047313690185547e+00 -1.376697897911071777e+00 -6.683927774429321289e-01 4.552357271313667297e-02 -1.063949227333068848e+00 -1.894803762435913086e+00 -1.442577123641967773e+00 -1.516018629074096680e+00 -1.657906651496887207e+00 2.114546950906515121e-03 -4.855518937110900879e-01 -6.351609230041503906e-01 -1.596311330795288086e+00 -1.741058826446533203e+00 -1.909615278244018555e+00 -1.401842355728149414e+00 -1.589721083641052246e+00 -2.304225444793701172e+00 -1.480985879898071289e+00 -1.658026456832885742e+00 -2.187541961669921875e+00 -1.909612178802490234e+00 -6.205462217330932617e-01 -1.499745965003967285e+00 -6.687426567077636719e-01 5.082800388336181641e-01 -2.031502723693847656e+00 -2.855456352233886719e+00 -1.878645896911621094e+00 -8.352229595184326172e-01 -1.264153718948364258e+00 -1.537852764129638672e+00
-1.454146027565002441e+00 -1.219629406929016113e+00 -1.879849076271057129e+00 -1.367730736732482910e+00 -1.696379303932189941e+00 -1.317532658576965332e+00 -1.889958620071411133e+00 -1.425236582756042480e+00 5.949738025665283203e-01 -4.969168603420257568e-01 -1.640726447105407715e+00 -1.701929450035095215e+00 -1.610164880752563477e+00 -2.354881048202514648e+00 -3.385398089885711670e-01 1.511683966964483261e-02 -6.529982686042785645e-01 -1.274639844894409180e+00 -6.977058649063110352e-01 -1.073362588882446289e+00 -1.518893122673034668e+00 -7.350723743438720703e-01 -6.629186272621154785e-01 -1.334701180458068848e+00 -1.184834837913513184e+00 -1.996251106262207031e+00 -9.266271591186523438e-01 -1.726296305656433105e+00 -2.866265773773193359e+00 -7.954069375991821289e-01 2.316906303167343140e-01 -6.883789896965026855e-01 -1.543445825576782227e+00 -1.724407196044921875e+00 -6.973071694374084473e-01 -1.247867465019226074e+00 -1.410334825515747070e+00 -1.753753423690795898e+00 -1.928393840789794922e+00 -1.813770890235900879e+00 -1.252905368804931641e+00 -8.058406114578247070e-01 -9.262959361076354980e-01 -1.774005889892578125e+00 -1.099044442176818848e+00 -1.632890701293945312e+00 -1.295797705650329590e+00 -6.175469756126403809e-01 -1.427317261695861816e-01 -2.077299356460571289e-01 -1.589692354202270508e+00 -1.873275041580200195e+00 -1.021365880966186523e+00 -1.766930967569351196e-01 -1.114484667778015137e+00 -1.376677870750427246e+00 -1.651043772697448730e+00 -9.442900419235229492e-01 -7.736449241638183594e-01 -9.491760134696960449e-01 -9.406489729881286621e-01 -7.370752692222595215e-01 -2.109194755554199219e+00 -1.181142926216125488e+00 -1.313521265983581543e+00 -1.362020224332809448e-01 -7.298560738563537598e-01 -1.240413904190063477e+00 -6.201419234275817871e-02 -7.740415930747985840e-01 -1.533568501472473145e+00 -2.249765098094940186e-01 1.188677828758955002e-02 8.789919614791870117e-01 1.631634831428527832e+00 -8.741852045059204102e-01 -9.706011414527893066e-01 -1.883734911680221558e-01 -1.154817461967468262e+00 -6.258640289306640625e-01 -1.350516796112060547e+00 -6.722218394279479980e-01 -1.470677852630615234e+00 -1.662790656089782715e+00 -1.741184949874877930e+00 -2.335284471511840820e+00 -1.194695353507995605e+00 -7.851384282112121582e-01 -1.003137946128845215e+00 -1.387325048446655273e+00 -1.947765111923217773e+00 -7.950717210769653320e-01 -1.415344715118408203e+00 -6.352317333221435547e-01 -1.581152319908142090e+00 -2.064095020294189453e+00
-1.657371878623962402e+00 -1.560928225517272949e+00 -4.311146438121795654e-01 -2.686287648975849152e-02 -1.625799894332885742e+00 -8.547384738922119141e-01 -1.336758017539978027e+00 -1.233094215393066406e+00 -6.408774256706237793e-01 4.293834269046783447e-01 -1.751934051513671875e+00 3.077945709228515625e-01 -1.683219671249389648e+00 -1.779919147491455078e+00 -9.909254908561706543e-01 -1.702782750129699707e+00 1.756846070289611816e+00 -1.804426789283752441e+00 -1.044850468635559082e+00 -5.164874196052551270e-01 7.450894266366958618e-02 -1.259097099304199219e+00 -9.894192814826965332e-01 -1.110807418823242188e+00 -9.597942829132080078e-01 -1.579253077507019043e+00 -6.475175023078918457e-01 5.531136989593505859e-01 -3.808467686176300049e-01 -1.694683313369750977e+00 -7.092534303665161133e-01 -6.071861982345581055e-01 -1.554996013641357422e+00 -2.355442285537719727e+00 -8.738664984703063965e-01 -1.530354142189025879e+00 -1.273879647254943848e+00 -1.442776560783386230e+00 -1.230198264122009277e+00 -2.115716636180877686e-01 -8.075484633445739746e-01 -9.861079454421997070e-01 -1.402103424072265625e+00 -1.381025433540344238e+00 -1.607689619064331055e+00 -2.272779464721679688e+00 -8.012912869453430176e-01 -1.354160189628601074e+00 -8.070494979619979858e-02 -5.912439823150634766e-01 -1.633553504943847656e+00 -1.665024757385253906e+00 -1.934490799903869629e+00 8.439506888389587402e-01 -1.662850737571716309e+00 -1.798385739326477051e+00 -1.028419017791748047e+00 -1.767782568931579590e+00 -1.307168602943420410e+00 -4.024792015552520752e-01 -7.869429588317871094e-01 -7.988106608390808105e-01 -4.282712042331695557e-01 -7.046565413475036621e-01 -1.397877931594848633e+00 3.314617574214935303e-01 3.686700463294982910e-01 -1.543637871742248535e+00 -4.417730569839477539e-01 9.032803773880004883e-01 -1.384640455245971680e+00 -1.101607084274291992e+00 7.586491107940673828e-01 -1.387996435165405273e+00 -1.982178241014480591e-01 -1.260336518287658691e+00 1.028659492731094360e-01 -1.313689112663269043e+00 -3.440169692039489746e-01 -9.740433692932128906e-01 -7.427253127098083496e-01 -4.092635810375213623e-01 -1.874590992927551270e+00 -1.012449264526367188e+00 -2.532118320465087891e+00 -3.775856494903564453e-01 -7.716518640518188477e-01 -5.164203047752380371e-01 -9.637141227722167969e-01 -8.509560227394104004e-01 -9.071220755577087402e-01 -4.526984989643096924e-01 -1.009513735771179199e+00 -1.414605021476745605e+00 -1.470898866653442383e+00 -1.490435957908630371e+00
-5.842493772506713867e-01 -2.177828848361968994e-01 -9.354059696197509766e-01 -7.406845688819885254e-01 -6.709262132644653320e-01 2.421089112758636475e-01 -4.401353299617767334e-01 -1.772276014089584351e-01 -6.853169798851013184e-01 3.009706139564514160e-01 -5.020636916160583496e-01 -5.612329244613647461e-01 -8.019186258316040039e-01 -2.002969980239868164e+00 6.733988523483276367e-01 -8.566374778747558594e-01 -1.385033011436462402e+00 5.579922795295715332e-01 8.144610524177551270e-01 1.014022231101989746e+00 -3.493009805679321289e-01 -1.006184220314025879e+00 9.932025521993637085e-02 -1.098690509796142578e+00 -9.273620843887329102e-01 -1.842928081750869751e-01 1.052895486354827881e-01 -2.101587653160095215e-01 -6.558965444564819336e-01 -4.159486889839172363e-01 -1.658420562744140625e-01 -6.741119027137756348e-01 -1.176120638847351074e+00 -1.441363573074340820e+00 -6.720629930496215820e-01 -8.333860635757446289e-01 -3.233872056007385254e-01 -9.432843923568725586e-01 -2.994640357792377472e-02 -2.266290932893753052e-01 3.041152656078338623e-01 -4.788211733102798462e-02 -3.344269692897796631e-01 -7.600460052490234375e-01 -5.191359519958496094e-01 -4.354888498783111572e-01 -2.687585651874542236e-01 -1.338978886604309082e+00 -3.330356180667877197e-01 -1.363479495048522949e+00 -1.306685328483581543e+00 1.331796497106552124e-01 -8.454105257987976074e-01 -5.625694990158081055e-01 -2.088302820920944214e-01 1.604477912187576294e-01 -2.715430967509746552e-02 -1.242259502410888672e+00 -3.690440654754638672e-01 -2.678711712360382080e-01 1.203926429152488708e-01 1.732998341321945190e-01 -2.396176606416702271e-01 -4.547708332538604736e-01 -5.808766931295394897e-03 5.826542973518371582e-01 -5.399245023727416992e-01 1.030966877937316895e+00 2.318835258483886719e-01 -2.150287628173828125e+00 3.094827383756637573e-02 -1.512907296419143677e-01 1.297213435173034668e+00 -1.450307667255401611e-01 -1.644390344619750977e+00 1.860156178474426270e+00 -9.844904392957687378e-02 -1.010479450225830078e+00 -9.744141995906829834e-02 -1.092130899429321289e+00 -1.112700223922729492e+00 6.093212366104125977e-01 -9.618418216705322266e-01 -1.724078059196472168e+00 -2.802987098693847656e-01 -1.340664982795715332e+00 8.809502124786376953e-01 -1.563462615013122559e-02 -5.701472163200378418e-01 -3.799091279506683350e-01 -1.555040180683135986e-01 1.101589322090148926e+00 -1.001816153526306152e+00 -1.139599919319152832e+00 -8.991893529891967773e-01 -1.104514598846435547e+00
6.782217621803283691e-01 8.475874364376068115e-02 -4.353905916213989258e-01 8.111755251884460449e-01 3.341533839702606201e-01 1.905432790517807007e-01 6.529451608657836914e-01 3.703281879425048828e-01 1.774115681648254395e+00 8.796227574348449707e-01 3.347563445568084717e-01 5.760191679000854492e-01 -5.622100234031677246e-01 -8.139449954032897949e-01 5.206226110458374023e-01 -7.394322752952575684e-02 4.393623769283294678e-01 2.067760229110717773e+00 1.264957308769226074e+00 1.125746369361877441e+00 1.198808073997497559e+00 1.424381494522094727e+00 9.143046736717224121e-01 1.803974270820617676e+00 9.744541645050048828e-01 5.443096160888671875e-01 1.943937897682189941e+00 7.403925061225891113e-01 4.424592554569244385e-01 -6.090284585952758789e-01 -8.985921740531921387e-02 9.961482882499694824e-02 -8.249098658561706543e-01 -1.368640899658203125e+00 -9.661622643470764160e-01 -8.234671950340270996e-01 5.260024666786193848e-01 -5.519234538078308105e-01 8.900843858718872070e-01 1.113954633474349976e-01 1.108491897583007812e+00 5.986716747283935547e-01 3.149237930774688721e-01 1.358829587697982788e-01 -2.177637070417404175e-02 -1.422716677188873291e-01 -6.971575617790222168e-01 -4.280782043933868408e-01 9.356163144111633301e-01 2.855130136013031006e-01 -5.429164767265319824e-01 5.260525941848754883e-01 1.111062765121459961e-01 -5.873655676841735840e-01 4.900233149528503418e-01 4.776598811149597168e-01 -5.072843432426452637e-01 1.871019601821899414e-02 1.324504852294921875e+00 1.132223367691040039e+00 1.068378448486328125e+00 1.008031964302062988e+00 -3.383030295372009277e-01 -8.785806298255920410e-01 1.977718710899353027e+00 -3.813025355339050293e-02 -1.828031063079833984e+00 1.691375732421875000e+00 5.959727168083190918e-01 9.306284785270690918e-01 3.072079718112945557e-01 -6.042354702949523926e-01 2.071097850799560547e+00 -3.515191748738288879e-02 1.729805588722229004e+00 6.715007424354553223e-01 -1.066974736750125885e-02 1.961802482604980469e+00 4.294014573097229004e-01 -1.085451245307922363e-02 1.013657450675964355e+00 7.690563201904296875e-01 -2.458952069282531738e-01 -8.956089615821838379e-01 -5.475192666053771973e-01 -1.078816175460815430e+00 2.705347537994384766e-01 -1.878638863563537598e+00 -4.902690649032592773e-01 -9.794027209281921387e-01 1.488601118326187134e-01 -6.875249147415161133e-01 4.173282906413078308e-02 -6.386734545230865479e-02 -3.899674415588378906e-01 -9.251157641410827637e-01
3.273593187332153320e-01 5.454533100128173828e-01 6.535559296607971191e-01 -1.057974219322204590e+00 6.824226379394531250e-01 1.060352802276611328e+00 9.364098310470581055e-01 5.373487472534179688e-01 5.237674713134765625e-01 1.255575418472290039e+00 6.692057847976684570e-01 9.223195314407348633e-01 -8.427192270755767822e-02 -8.284747004508972168e-01 1.073487162590026855e+00 2.764790505170822144e-02 6.894366741180419922e-01 2.844375371932983398e+00 1.688778042793273926e+00 1.793854117393493652e+00 1.165435552597045898e+00 1.580123305320739746e+00 7.553334832191467285e-01 1.367970824241638184e+00 9.393606781959533691e-01 9.305413961410522461e-01 5.537332892417907715e-01 8.087878823280334473e-01 1.303972840309143066e+00 1.431502223014831543e+00 1.278393983840942383e+00 7.165314555168151855e-01 -4.901395142078399658e-01 -1.052617073059082031e+00 -2.994374632835388184e-01 -5.763332247734069824e-01 1.135822653770446777e+00 -1.422091871500015259e-01 1.527652978897094727e+00 1.129012107849121094e+00 1.364522218704223633e+00 1.431748986244201660e+00 1.119482517242431641e+00 1.379954338073730469e+00 8.675049543380737305e-01 6.336529254913330078e-01 3.644679486751556396e-01 1.290215700864791870e-01 1.548062086105346680e+00 2.690253257751464844e-01 -7.252004742622375488e-01 1.852509379386901855e-01 -1.998321115970611572e-01 2.191130667924880981e-01 -9.361437708139419556e-02 1.278602480888366699e+00 1.580794155597686768e-01 1.443367958068847656e+00 1.267083644866943359e+00 2.011784791946411133e+00 2.185084104537963867e+00 1.510832071304321289e+00 -1.246285587549209595e-01 4.809093773365020752e-01 9.493449330329895020e-01 1.841741800308227539e+00 2.283085584640502930e+00 -2.483116388320922852e+00 3.155090212821960449e-01 4.527496099472045898e-01 -9.279146790504455566e-01 5.622617602348327637e-01 -7.232518494129180908e-02 -1.444875746965408325e-01 4.519159793853759766e-01 2.385986596345901489e-01 1.002078175544738770e+00 2.382218837738037109e+00 -8.084905892610549927e-02 6.350784301757812500e-01 5.155733823776245117e-01 3.645926117897033691e-01 -2.840175926685333252e-01 -1.244571208953857422e-01 -1.121936798095703125e+00 -5.210992693901062012e-01 1.905586272478103638e-01 -1.789543777704238892e-02 -1.563938498497009277e+00 4.680662229657173157e-02 -9.683868288993835449e-01 2.802747488021850586e-01 -3.664954602718353271e-01 1.102816581726074219e+00 4.457742273807525635e-01 -2.179886996746063232e-01
1.760288357734680176e+00 1.733117103576660156e+00 7.933285832405090332e-02 -2.691096067428588867e-01 1.117861151695251465e+00 1.466363310813903809e+00 1.192329525947570801e+00 1.849307894706726074e+00 1.873016834259033203e+00 2.029528141021728516e+00 1.517996549606323242e+00 2.371902942657470703e+00 4.911274015903472900e-01 -1.474851071834564209e-01 7.573581933975219727e-01 1.800992488861083984e+00 5.211250185966491699e-01 1.586490273475646973e+00 1.682766079902648926e+00 2.803132057189941406e+00 1.831787705421447754e+00 9.612056016921997070e-01 9.516599774360656738e-01 1.363432168960571289e+00 2.403906345367431641e+00 1.740305900573730469e+00 1.910556674003601074e+00 2.938391208648681641e+00 2.211542129516601562e+00 9.260551333427429199e-01 1.741759181022644043e+00 1.381040096282958984e+00 2.713372111320495605e-01 -3.158068358898162842e-01 -2.805292904376983643e-01 2.316190004348754883e-01 1.200790643692016602e+00 5.926069021224975586e-01 1.851383328437805176e+00 1.922213912010192871e+00 1.600411295890808105e+00 1.561564683914184570e+00 1.481844544410705566e+00 1.853982567787170410e+00 1.096554160118103027e+00 7.698940038681030273e-01 1.878033757209777832e+00 7.293603420257568359e-01 1.191133707761764526e-01 1.055480480194091797e+00 8.355317115783691406e-01 -5.714579224586486816e-01 -8.760681748390197754e-01 4.782629311084747314e-01 8.320785164833068848e-01 1.067779302597045898e+00 1.438964605331420898e+00 1.731581687927246094e+00 1.074012041091918945e+00 2.007114410400390625e+00 1.950984001159667969e+00 1.409451246261596680e+00 6.903511881828308105e-01 8.771538734436035156e-01 1.601221799850463867e+00 -6.549692153930664062e-02 -6.156535148620605469e-01 -1.439962148666381836e+00 -4.114809632301330566e-02 9.458433985710144043e-01 9.716410040855407715e-01 1.618664145469665527e+00 2.447695732116699219e+00 -1.295693516731262207e-01 1.191303730010986328e+00 5.472742319107055664e-01 1.707585334777832031e+00 3.848856091499328613e-01 1.931954383850097656e+00 1.438282489776611328e+00 1.374089360237121582e+00 1.983500957489013672e+00 1.678652316331863403e-01 -5.485288500785827637e-01 1.222511768341064453e+00 -4.070350825786590576e-01 -2.463730610907077789e-02 -1.060670837759971619e-01 5.287582278251647949e-01 -1.157990336418151855e+00 -1.596985608339309692e-01 1.235460042953491211e+00 1.437931656837463379e+00 7.764986753463745117e-01 1.095893263816833496e+00 3.006465435028076172e-01
2.469312906265258789e+00 1.032499194145202637e+00 1.615527510643005371e+00 2.673785924911499023e+00 2.029543161392211914e+00 1.573059678077697754e+00 1.989032864570617676e+00 1.831518530845642090e+00 1.978743672370910645e+00 2.874887704849243164e+00 2.201534271240234375e+00 1.560760140419006348e+00 9.105969667434692383e-01 7.702435851097106934e-01 2.334042310714721680e+00 1.292837858200073242e+00 8.355647325515747070e-01 2.120458126068115234e+00 2.664705514907836914e+00 3.127463817596435547e+00 2.073565483093261719e+00 1.382617354393005371e+00 1.582953333854675293e+00 1.229020953178405762e+00 2.397500991821289062e+00 2.008990049362182617e+00 3.393661499023437500e+00 5.665917396545410156e-01 1.181557893753051758e+00 -5.214410275220870972e-02 2.692227125167846680e+00 2.168609857559204102e+00 3.448301851749420166e-01 4.062853157520294189e-01 4.256083071231842041e-01 2.774602547287940979e-02 1.979847908020019531e+00 1.097492933273315430e+00 2.614649534225463867e+00 2.254746913909912109e+00 1.864815235137939453e+00 1.232936501502990723e+00 1.779180526733398438e+00 1.918963670730590820e+00 1.220059633255004883e+00 1.629580259323120117e+00 4.096549749374389648e-01 1.657429486513137817e-01 -3.005279600620269775e-01 1.338203310966491699e+00 9.367704391479492188e-01 1.226851224899291992e+00 -8.589088320732116699e-01 -7.566595673561096191e-01 8.497610092163085938e-01 1.267016887664794922e+00 8.233006000518798828e-01 3.733328878879547119e-01 1.674962043762207031e+00 1.907497048377990723e+00 1.764984488487243652e+00 1.766285300254821777e+00 2.386953681707382202e-01 5.258528590202331543e-01 2.389808177947998047e+00 4.601198136806488037e-01 8.155601471662521362e-02 1.302288532257080078e+00 1.998069405555725098e+00 1.296508669853210449e+00 1.257505297660827637e+00 4.732285141944885254e-01 1.376594185829162598e+00 1.221315741539001465e+00 1.180459022521972656e+00 4.354884028434753418e-01 1.544771909713745117e+00 1.130372643470764160e+00 1.402069091796875000e+00 2.809589147567749023e+00 1.155986309051513672e+00 2.408836603164672852e+00 2.477667778730392456e-01 1.033505797386169434e+00 9.137688279151916504e-01 -1.373609006404876709e-01 1.529058814048767090e+00 1.068281173706054688e+00 2.033453226089477539e+00 7.209179997444152832e-01 1.701205968856811523e+00 5.373487472534179688e-01 4.556526839733123779e-01 -2.912163436412811279e-01 1.757393717765808105e+00 5.809557437896728516e-01
2.191366195678710938e+00 1.420297622680664062e+00 2.200091838836669922e+00 6.869267225265502930e-01 2.369721174240112305e+00 2.222605228424072266e+00 2.909032344818115234e+00 2.238300561904907227e+00 1.352136373519897461e+00 3.802255630493164062e+00 2.223350763320922852e+00 2.011376380920410156e+00 2.230350255966186523e+00 1.430756926536560059e+00 1.275884151458740234e+00 2.394925117492675781e+00 2.514206647872924805e+00 1.973815083503723145e+00 2.329978704452514648e+00 2.801091670989990234e+00 1.874572396278381348e+00 2.162389993667602539e+00 1.888186812400817871e+00 1.974361658096313477e+00 3.388193845748901367e+00 3.791097402572631836e+00 1.272354245185852051e+00 1.142286539077758789e+00 2.264440774917602539e+00 5.081955790519714355e-01 3.249643325805664062e+00 3.264267206192016602e+00 1.067697525024414062e+00 8.313389420509338379e-01 1.579854369163513184e+00 9.044266343116760254e-01 2.606394290924072266e+00 1.599499225616455078e+00 2.216033935546875000e+00 2.095197200775146484e+00 2.697421312332153320e+00 2.059132099151611328e+00 2.960255622863769531e+00 2.815814971923828125e+00 1.812101364135742188e+00 2.589837074279785156e+00 1.292240738868713379e+00 1.788318872451782227e+00 6.985331177711486816e-01 1.965466499328613281e+00 7.915620803833007812e-01 6.047877669334411621e-01 -1.186958789825439453e+00 -3.662665188312530518e-01 2.213689565658569336e+00 1.854111433029174805e+00 1.895693898200988770e+00 9.892362952232360840e-01 2.036308288574218750e+00 1.616983413696289062e+00 1.708442449569702148e+00 1.418798923492431641e+00 9.632011651992797852e-01 1.262954354286193848e+00 1.453523635864257812e+00 2.378911256790161133e+00 9.180428385734558105e-01 4.080853164196014404e-01 -1.220747008919715881e-01 9.281278848648071289e-01 1.498070597648620605e+00 1.875951170921325684e+00 1.682852149009704590e+00 -1.338760405778884888e-01 7.948681116104125977e-01 3.888653993606567383e+00 2.769025564193725586e+00 1.541017413139343262e+00 1.208425760269165039e+00 2.378241539001464844e+00 1.297459602355957031e+00 2.209314346313476562e+00 5.026167035102844238e-01 1.278155803680419922e+00 9.156857132911682129e-01 1.808779239654541016e+00 4.331267178058624268e-01 1.549388289451599121e+00 1.251615762710571289e+00 9.973120093345642090e-01 1.395249843597412109e+00 3.797499835491180420e-01 1.731610745191574097e-01 -7.992804646492004395e-01 1.711188197135925293e+00 8.794066905975341797e-01
2.062379837036132812e+00 1.299634099006652832e+00 2.201244115829467773e+00 1.289738655090332031e+00 2.018832445144653320e+00 1.470058083534240723e+00 1.922108888626098633e+00 1.856182098388671875e+00 1.795768380165100098e+00 1.740971803665161133e+00 2.604502677917480469e+00 1.657710790634155273e+00 1.777065157890319824e+00 1.184929728507995605e+00 1.743018746376037598e+00 1.000595569610595703e+00 5.419142842292785645e-01 6.738091111183166504e-01 1.928300261497497559e+00 1.253571510314941406e+00 1.599374294281005859e+00 6.650606393814086914e-01 1.551070928573608398e+00 1.366513490676879883e+00 2.065781593322753906e+00 3.318923234939575195e+00 1.187106609344482422e+00 -2.442613244056701660e-01 2.377359628677368164e+00 5.934008955955505371e-01 2.552531719207763672e+00 2.790423631668090820e+00 1.441869020462036133e+00 1.057607531547546387e+00 1.226735711097717285e+00 1.105685830116271973e+00 2.100023984909057617e+00 1.341205000877380371e+00 1.368415355682373047e+00 1.443446636199951172e+00 1.897453427314758301e+00 1.437513589859008789e+00 1.915585994720458984e+00 2.126819610595703125e+00 2.076120138168334961e+00 1.401519656181335449e+00 8.291148543357849121e-01 -2.439944297075271606e-01 1.419739246368408203e+00 1.822195291519165039e+00 1.258047342300415039e+00 1.468431234359741211e+00 -6.169422864913940430e-01 -7.487384080886840820e-01 7.580128312110900879e-01 1.027384400367736816e+00 1.065171122550964355e+00 -3.555285632610321045e-01 1.284053444862365723e+00 1.164084315299987793e+00 9.152957201004028320e-01 1.066676855087280273e+00 2.404209524393081665e-01 1.210134983062744141e+00 1.683321475982666016e+00 9.532879590988159180e-01 4.739510640501976013e-02 1.171783924102783203e+00 1.891060233116149902e+00 7.567839026451110840e-01 3.473677039146423340e-01 -3.850329294800758362e-02 -2.010467946529388428e-01 1.423672080039978027e+00 1.399522900581359863e+00 9.514318108558654785e-01 1.721714138984680176e+00 1.307262539863586426e+00 7.799820899963378906e-01 2.702445507049560547e+00 1.444806933403015137e+00 1.832312107086181641e+00 -2.224574238061904907e-01 1.428668856620788574e+00 1.924711585044860840e+00 1.069945454597473145e+00 1.510747313499450684e+00 3.962151706218719482e-01 1.149161756038665771e-01 8.949335813522338867e-01 1.083200812339782715e+00 1.544208407402038574e+00 1.054394006729125977e+00 -2.752397060394287109e-01 1.533226490020751953e+00 1.459586143493652344e+00
